"","Name","City","Lat","Long","dummy"
"11183","SKYVIEW GARDENS","POWAY",32.97164,-117.035624,0
"11184","SKYVIEW VILLA","ALTADENA",34.1915099,-118.1107273,1
"11185","SLEEPY HOLLOW ASSISTED LIVING","SANTA ROSA",38.4757,-122.6990476,1
"11186","SLEEPY HOLLOW ELDERLY HOME CARE","RIVERSIDE",33.9916617,-117.4525496,1
"11187","SMILEY'S GUEST HOME","LOS ANGELES",33.9523741,-118.2859378,0
"11188","SNOW WHITE CARE HOME","LOS ALTOS",37.4006583,-122.1235062,1
"11189","SOARING OAKS, RCFE","ELK GROVE",38.4139761,-121.4128223,1
"11190","SOCAL ASSISTED LIVING","HUNTINGTON BEACH",33.6988447,-117.9864977,1
"11191","SOLANO LIFE HOUSE","DIXON",38.440887,-121.8246665,0
"11192","SOLANO QUALITY HOME CARE","FAIRFIELD",38.2444216,-122.0745738,1
"11193","SOLARIS 28","POWAY",32.9563242,-117.0166219,1
"11194","SOLARIS 30","POWAY",32.9566582,-117.0167021,1
"11195","SOLARIS 34","POWAY",32.9563453,-117.016302,1
"11196","SOLARIS 36","POWAY",32.9569683,-117.0166519,1
"11197","SOLARIS 48","POWAY",32.9566302,-117.0162961,1
"11198","SOLEDAD'S HOME","SAN BRUNO",37.6340706,-122.4532885,1
"11199","SOLEIL SENIOR LIVING","MISSION VIEJO",33.617414,-117.6864844,1
"11200","SOLIDUM GUEST HOME","STOCKTON",38.0358374,-121.3565936,1
"11201","SOLVANG FRIENDSHIP HOUSE","SOLVANG",34.605881,-120.1021615,0
"11202","SOMERFORD PLACE-REDLANDS","REDLANDS",34.0452461,-117.2028396,0
"11203","SOMERFORD PLACE - ENCINITAS","ENCINITAS",33.0299359,-117.2564075,0
"11204","SOMERFORD PLACE - FRESNO","FRESNO",36.8241172,-119.84635,0
"11205","SOMERFORD PLACE - ROSEVILLE","ROSEVILLE",38.7410125,-121.2481016,0
"11206","SOMERFORD PLACE - STOCKTON","STOCKTON",37.9868491,-121.350621,0
"11207","SOMERSET SENIOR LIVING","SAN JOSE",37.3052379,-121.9158329,0
"11208","SOMIS LIVING I","SOMIS",34.2668729,-118.9776807,1
"11209","SOMIS LIVING II","SOMIS",34.267003,-118.97742,1
"11210","SONAS HOME","FOSTER CITY",37.5663268,-122.2582215,1
"11211","SONG OF PHOENIX GUEST HOME","TORRANCE",33.824315,-118.301263,1
"11212","SONGBIRD CARE HOME","SALINAS",36.6952011,-121.6441485,1
"11213","SONGBIRD IN THE COUNTRY","SALINAS",36.606259,-121.695554,1
"11214","SONIA'S CARE HOME","COSTA MESA",33.6670948,-117.9117087,1
"11215","SONIA'S CARE HOME","STOCKTON",38.0275015,-121.3502905,1
"11216","SONIA'S CARE HOME 2","STOCKTON",38.024683,-121.351749,1
"11217","SONIA'S CARE HOME 4","STOCKTON",38.0368993,-121.3558595,1
"11218","SONIA'S GUEST HOME 3","STOCKTON",38.0391553,-121.3546711,1
"11219","SONOMA ACRES ASSISTED LIVING","SONOMA",38.303721,-122.4688788,0
"11220","SONOMA GREENS","SONOMA",38.3146656,-122.4986712,1
"11221","SONOMA OAK TREE HOME, INC I","SONOMA",38.3028042,-122.4860978,1
"11222","SONOMA OAK TREE PLACE","SONOMA",38.2951306,-122.4838317,1
"11223","SONOMA SERENITY HOME","SONOMA",38.3143179,-122.5118005,1
"11224","SOPHIA'S HOUSE/OUR FAMILIES FOR SENIORS, INC.","WALNUT CREEK",37.9348078,-122.0375512,1
"11225","SOQUEL LEISURE VILLA, INC.","SOQUEL",36.9970419,-121.9449202,0
"11226","SORIANO RESIDENTIAL CARE HOME","MILPITAS",37.4141453,-121.9071517,1
"11227","SOULFUL HEARTS SENIOR LIVING","BAKERSFIELD",35.279201,-119.033856,1
"11228","SOUTH BAY RESIDENTIAL CARE HOME","TORRANCE",33.817625,-118.327406,1
"11229","SOUTH BAY RESIDENTIAL HOME","CARSON",33.8340564,-118.28416,1
"11230","SOUTH BAY RETREATS","TORRANCE",33.818351,-118.327403,1
"11231","SOUTH BAY VILLA I","TORRANCE",33.8338212,-118.3319824,1
"11232","SOUTH CENTRAL RESIDENTIAL CARE NETWORK #2","LOS ANGELES",33.966654,-118.304291,1
"11233","SOUTH COAST MANOR C","GARDEN GROVE",33.7707661,-117.9467394,1
"11234","SOUTH COUNTY RETIREMENT HOME INC.","SAN MARTIN",37.0694856,-121.5930547,0
"11235","SOUTH HILLS MANOR","WEST COVINA",34.0668364,-117.8799448,1
"11236","SOUTH HOME CARE","ANAHEIM",33.832299,-117.8725662,1
"11237","SOUTH HOME CARE II","ANAHEIM",33.861793,-117.7810517,1
"11238","SOUTH LAND PARK HILLS RCFE","SACRAMENTO",38.490342,-121.5124292,1
"11239","SOUTH LAND PARK HILLS RCFE","SACRAMENTO",38.490342,-121.5124292,1
"11240","SOUTHBAY MAXI CARE","LOS OSOS",35.3260642,-120.8284826,1
"11241","SOUTHBAY RETREATS II","TORRANCE",33.810065,-118.322219,1
"11242","SOUTHLAND HOME","NIPOMO",35.0181391,-120.4789059,1
"11243","SOUTHLAND LIVING","NORWALK",33.9261286,-118.1000131,0
"11244","SPARROW'S LANDING, LLC","ORLAND",39.7466612,-122.1871393,1
"11245","SPECIAL ANGELS RESIDENTIAL CARE","RIALTO",34.1185849,-117.3902318,1
"11246","SPICE OF LIFE RESIDENTIAL CARE HOME","REDWOOD CITY",37.4726114,-122.2475786,1
"11247","SPIVA ACRES","SACRAMENTO",38.468905,-121.302554,1
"11248","SPLENDOR OF CARMICHAEL AT KEANE","CARMICHAEL",38.588565,-121.3458543,1
"11249","SPLENDOR OF CARMICHAEL AT PALM, THE","CARMICHAEL",38.6164636,-121.321968,1
"11250","SPLENDOR OF CARMICHAEL, THE","CARMICHAEL",38.6297975,-121.304799,1
"11251","SPLENDOR SENIOR CARE","LINCOLN",38.8876971,-121.3268009,1
"11252","SPLENDOR VALLEY, LLC","ESCONDIDO",33.0961352,-117.0841919,1
"11253","SPRING BLOSSOM SENIOR CARE","ROSEVILLE",38.7388808,-121.255248,1
"11254","SPRING BREEZE BOARD & CARE HOME","VALLEJO",38.152349,-122.258084,1
"11255","SPRING CREEK LODGE","SANTA ROSA",38.4452647,-122.6685699,1
"11256","SPRING GLEN ELDER VILLA LLC","FAIR OAKS",38.6741389,-121.258252,1
"11257","SPRING HILLS ASSISTED LIVING","REDDING",40.576944,-122.3390219,1
"11258","SPRING HOME","BAKERSFIELD",35.3895105,-119.0998175,1
"11259","SPRING MEADOW HOME CARE","MURRIETA",33.5766898,-117.25237,1
"11260","SPRING SENIOR ASSISTED LIVING","TORRANCE",33.8404239,-118.3574881,0
"11261","SPRING VALLEY SENIOR CARE","SPRING VALLEY",32.6986847,-117.0009714,1
"11262","SPRINGFIELD PLACE","PETALUMA",38.2565971,-122.6180682,0
"11263","SPRINGTIME RESIDENCE LLC","SAN RAMON",37.7521468,-121.9635276,1
"11264","SPRINGVIEW HOME CARE","ROCKLIN",38.782422,-121.2504056,1
"11265","SPRUCE GARDENS","BAKERSFIELD",35.3736334,-119.1501034,1
"11266","SPYGLASS SENIOR VILLA 2","OAKLEY",37.9725357,-121.7192286,1
"11267","SPYGLASS SENIOR VILLA 3","BRENTWOOD",37.9673653,-121.708015,1
"11268","SPYGLASS SENIOR VILLA I","OAKLEY",37.9754673,-121.717222,1
"11269","ST ANTHONY'S CARE HOME II","LOMITA",33.793248,-118.3086628,1
"11270","ST ANTHONY-BABSON","ELK GROVE",38.417589,-121.4720754,1
"11271","ST ANTHONY CARE FOR THE ELDERLY","ELK GROVE",38.4115176,-121.4807733,1
"11272","ST ELIZABETH'S HOME FOR THE ELDERLY","COVINA",34.088682,-117.852709,1
"11273","ST ELIZABETH'S HOME FOR THE ELDERLY II","COVINA",34.0948199,-117.8467807,1
"11274","ST JOHN GRANDE","LOS ANGELES",34.0333633,-118.3105908,0
"11275","ST JOHN OF GOD RESIDENCE","LOS ANGELES",34.0337405,-118.3109412,0
"11276","ST JOSEPH SENIOR CARE","NEWARK",37.523024,-122.0130067,1
"11277","ST LORENZ ASSISTED LIVING","REDDING",40.616977,-122.394171,0
"11278","ST MATTHEWS HOME FOR THE ELDERLY","LA VERNE",34.1224275,-117.786502,1
"11279","ST PAUL'S MANOR","SAN DIEGO",32.7329707,-117.1627371,0
"11280","ST PAUL'S VILLA","SAN DIEGO",32.7299574,-117.1616537,0
"11281","STACIE'S CHALET","SACRAMENTO",38.57709,-121.3287303,0
"11282","STACIE'S CHALET MODESTO","MODESTO",37.6551771,-120.9932902,0
"11283","STACIE'S CHALET STOCKTON","STOCKTON",37.9852256,-121.2947135,0
"11284","STAINLESS RESIDENTIAL CARE FACILITY","GALT",38.2518568,-121.2990111,0
"11285","STAMM CARE HOME #3","ALAMO",37.8629374,-122.0312501,1
"11286","STANFORD RANCH CARE HOME","ROCKLIN",38.7987283,-121.2836764,1
"11287","STANSBERRY COTTAGE","SACRAMENTO",38.5671946,-121.3632731,1
"11288","STANSBERRY PLACE","SACRAMENTO",38.5672437,-121.3630625,1
"11289","STAR CARE HOME","ELK GROVE",38.4140072,-121.3366802,1
"11290","STAR DUST HOME","COSTA MESA",33.6759357,-117.9335759,1
"11291","STAR RESIDENTIAL","SAN DIEGO",32.8563052,-117.1969572,1
"11292","STARLIGHT CARE HOME","WEST COVINA",34.0177836,-117.9101238,1
"11293","STARLIGHT SENIOR LIVING","DESERT HOT SPRINGS",33.9485853,-116.4607218,1
"11294","STARLITE MANOR","CORONA",33.963354,-117.601158,1
"11295","STARR HOMECARE","MURRIETA",33.6092263,-117.1224237,1
"11296","STAYMAN ESTATES-JOSEPH","NAPA",38.3149387,-122.2887715,1
"11297","STAYMAN ESTATES-MAHER","NAPA",38.3315561,-122.3237789,1
"11298","STAYMAN ESTATES-WEST PUEBLO","NAPA",38.3127373,-122.3154995,1
"11299","STAYMAN ESTATES - ALSTON","NAPA",38.3251268,-122.3329869,1
"11300","STAYMAN ESTATES - ARCADIA","NAPA",38.3319443,-122.3097798,1
"11301","STAYMAN ESTATES - JOMAR","NAPA",38.3221966,-122.3225187,1
"11302","STA. RITA'S ELDER CARE","SACRAMENTO",38.4661291,-121.3678809,1
"11303","STA. RITA'S SENIOR CARE","SACRAMENTO",38.4662937,-121.3679123,1
"11304","STELLA'S CARE HOME I","SAN FRANCISCO",37.777109,-122.4992865,1
"11305","STELLA MAR CARE HOME","SAN JOSE",37.345693,-121.8016632,1
"11306","STELLAR CARE","SAN DIEGO",32.7595622,-117.0798748,0
"11307","STEPHEN HOUSE","CLOVIS",36.7991294,-119.6812423,1
"11308","STERLING COMMONS","VICTORVILLE",34.4739153,-117.4148941,0
"11309","STERLING COURT","SAN MATEO",37.5746965,-122.3419644,0
"11310","STERLING HEIGHTS","BISHOP",37.3646896,-118.3899075,0
"11311","STERLING INN","VICTORVILLE",34.4732567,-117.2763524,0
"11312","STERLING SENIOR LIVING","TORRANCE",33.8132506,-118.3203385,1
"11313","STETSON COURT LIVING","STOCKTON",37.9106415,-121.3209237,1
"11314","STEVENSON'S CARE INC","CARMICHAEL",38.6274705,-121.3434719,1
"11315","STEVENSON'S CARE INC II","CARMICHAEL",38.6273115,-121.3434997,1
"11316","STOCKSTILL HOUSE","POINT REYES STATION",38.0804987,-122.8089338,1
"11317","STONEBRIDGE CARE FACILITY","LATHROP",37.8395226,-121.2805458,1
"11318","STONEGATE GUEST HOME","DIAMOND BAR",34.0032614,-117.8159333,1
"11319","STONERIDGE CREEK PLEASANTON","PLEASANTON",37.698697,-121.855296,0
"11320","STONEWALL GARDENS ASSISTED LIVING","PALM SPRINGS",33.849018,-116.547633,0
"11321","STO. THOMAS GUEST HOME","CARMICHAEL",38.672723,-121.324496,1
"11322","STRATFORD AT BEYER PARK, THE","MODESTO",37.6897775,-120.972823,0
"11323","STRAWBERRY COTTAGE","LANCASTER",34.6764135,-118.1797676,1
"11324","STRAWBERRY FIELDS","LANCASTER",34.696562,-118.123018,1
"11325","STUART HOUSE, THE","RICHMOND",37.9743828,-122.3345123,1
"11326","STUDIO CITY ASSISTED LIVING INC.","STUDIO CITY",34.1494573,-118.3833506,1
"11327","STUDIO CITY SENIOR CARE - #1","NORTHRIDGE",34.2433972,-118.509727,1
"11328","STUDIO ROYALE","CULVER CITY",34.0153112,-118.4048635,0
"11329","ST. ANDREW'S - HOME FOR THE AGED","WESTMINSTER",33.7351926,-117.9757905,1
"11330","ST. ANNE'S GOLDEN YEARS HOME","LOS ANGELES",34.1407678,-118.2142609,1
"11331","ST. ANNE'S HOME FOR ELDERLY","SUNNYVALE",37.3989455,-122.0017171,1
"11332","ST. ANNE'S HOME FOR THE AGED","SAN FRANCISCO",37.7869029,-122.4629587,0
"11333","ST. ANNE'S RESIDENTIAL CARE","SAN BRUNO",37.6162246,-122.4052761,1
"11334","ST. ANTHONY'S BOARD AND CARE","SAN DIEGO",32.6892174,-117.0554219,1
"11335","ST. ANTHONY'S CARE HOME","CARSON",33.8336435,-118.2848582,1
"11336","ST. ANTHONY'S RESIDENTIAL CARE HOME IV","FREMONT",37.5716676,-122.0546596,1
"11337","ST. ANTHONY HOME","BAKERSFIELD",35.4262384,-119.125027,1
"11338","ST. ANTHONY HOME FOR THE ELDERLY","GLENDORA",34.1376884,-117.8415871,1
"11339","ST. ANTHONY & JUDES HOMES FOR THE ELDERLY INC.","SAN DIMAS",34.1114145,-117.8323902,1
"11340","ST. CATHERINE'S HOME CARE, INC.","BAKERSFIELD",35.3118717,-119.1160113,1
"11341","ST. CATHERINE HOME","SAN FRANCISCO",NA,NA,1
"11342","ST. CECILIA'S SENIOR HOME","GLENDORA",34.1398362,-117.8816571,1
"11343","ST. CHARLES GUEST HOME","SALINAS",36.6840887,-121.6316438,1
"11344","ST. CHRISTOPHER MANOR","SACRAMENTO",NA,NA,1
"11345","ST. CHRISTOPHER MANOR II","SACRAMENTO",38.5290191,-121.4219907,1
"11346","ST. CHRISTOPHER VILLA","RIALTO",34.1168693,-117.3546183,1
"11347","ST. CLAIRE'S HOME FOR THE ELDERLY","WEST SACRAMENTO",38.549163,-121.545241,1
"11348","ST. CLARE'S HOME FOR SENIORS","PINOLE",38.0045378,-122.3068988,1
"11349","ST. CRISTOBAL HOME CARE","UNION CITY",37.5826759,-122.0169953,1
"11350","ST. DANIEL'S ELDERCARE, INC","CLAREMONT",34.1155922,-117.7304603,1
"11351","ST. DANIEL'S HOME FOR THE ELDERLY II, INC.","CLAREMONT",34.126058,-117.7172933,1
"11352","ST. FRANCIS' HOME CARE","MISSION VIEJO",33.6170422,-117.6567714,1
"11353","ST. FRANCIS ASSISTED CARE","TURLOCK",37.5055724,-120.8501324,0
"11354","ST. FRANCIS ASSISTED LIVING","PETALUMA",38.2555651,-122.6235915,1
"11355","ST. FRANCIS ASSISTED LIVING 2","PETALUMA",38.2578437,-122.6231156,1
"11356","ST. FRANCIS ASSISTED LIVING 3","SANTA ROSA",38.4204725,-122.735027,0
"11357","ST. FRANCIS CARE HOME","OAKLAND",37.812321,-122.246136,0
"11358","ST. FRANCIS CARE HOME I","WALNUT CREEK",37.924413,-122.021328,1
"11359","ST. FRANCIS CARE HOME II","CONCORD",37.9774302,-122.0113068,1
"11360","ST. FRANCIS CARE HOME, LLC","SANTA ROSA",38.4648459,-122.6471224,1
"11361","ST. FRANCIS GUEST HOME","MODESTO",37.6240443,-121.0169658,1
"11362","ST. FRANCIS HOME","SANTA ANA",33.749182,-117.8920753,0
"11363","ST. FRANCIS HOME FOR THE ELDERLY","CYPRESS",33.8204109,-118.039279,1
"11364","ST. FRANCIS HOME FOR THE ELDERLY II","ROSSMOOR",33.7905619,-118.0836555,1
"11365","ST. FRANCIS HOME FOR THE ELDERLY III","COVINA",34.0895862,-117.8558641,1
"11366","ST. FRANCIS MANOR I","SAN FRANCISCO",37.7384111,-122.4675373,1
"11367","ST. FRANCIS RESIDENTIAL CARE","PETALUMA",38.2391285,-122.6175788,1
"11368","ST. JAMES HOME FOR THE ELDERLY","GLENDORA",34.1082295,-117.842799,1
"11369","ST. JOHN'S HOME FOR THE ELDERLY","SAN DIMAS",34.1075212,-117.8356987,1
"11370","ST. JOHN'S RETIREMENT VILLAGE/MANOR","WOODLAND",38.6893745,-121.7806091,0
"11371","ST. JOHN OF KRONSTADT HOME","LOS ANGELES",34.083175,-118.3072502,0
"11372","ST. JOSEPH'S GUEST HOME","SAN DIEGO",32.6926804,-117.0633568,1
"11373","ST. JOSEPH'S HOME","SAN BERNARDINO",34.1412783,-117.3398313,1
"11374","ST. JOSEPH'S HOME","MISSION VIEJO",33.604045,-117.6860473,1
"11375","ST. JOSEPH'S HOME, LLC","BAKERSFIELD",35.3317866,-119.0668389,1
"11376","ST. JOSEPH CARE HOME","SAN MATEO",37.5573388,-122.3058749,1
"11377","ST. JOSEPH CARE HOME-B","VALLEJO",38.1443486,-122.2569905,1
"11378","ST. JUDE","BAKERSFIELD",35.4209076,-119.1328983,1
"11379","ST. JUDE'S ELDER CARE II","SAN DIMAS",34.1006205,-117.8364094,1
"11380","ST. JUDE'S ELDER CARE III","SAN DIMAS",34.1054189,-117.8335988,1
"11381","ST. JUDES ELDER CARE","SAN DIMAS",34.1064026,-117.8320293,1
"11382","ST. JUDES HOMES FOR THE ELDERLY I","EL MONTE",NA,NA,1
"11383","ST. JUDES HOMES FOR THE ELDERLY II","EL MONTE",NA,NA,1
"11384","ST. JUDES HOMES FOR THE ELDERLY III","EL MONTE",NA,NA,1
"11385","ST. LOURDES HOME","HAYWARD",37.6344735,-122.0879634,1
"11386","ST. LUKE'S RESIDENTIAL FACILITY","SACRAMENTO",38.6429613,-121.4480696,1
"11387","ST. MARGARET HOME FOR THE ELDERLY I","LA HABRA",33.9410558,-117.922375,1
"11388","ST. MARGARET HOME FOR THE ELDERLY II","LA HABRA",33.9410503,-117.9229988,1
"11389","ST. MARGARET HOME FOR THE ELDERLY III","PLACENTIA",33.879283,-117.864327,1
"11390","ST. MARY'S HOME","WEST COVINA",34.0252408,-117.9016912,1
"11391","ST. MARY'S HOME CARE","TARZANA",34.184907,-118.530928,1
"11392","ST. MARY'S HOME CARE","SIMI VALLEY",34.2812669,-118.7233097,1
"11393","ST. MARY'S LOVE AND CARE HOME","PALM DESERT",33.7756014,-116.3749215,1
"11394","ST. MARY'S RESIDENTIAL CARE HOME","SUNNYVALE",37.3945437,-121.9899696,1
"11395","ST. MARY'S RESIDENTIAL CARE HOME II","SUNNYVALE",37.3940949,-121.989401,1
"11396","ST. MICHAEL'S","DINUBA",36.5498596,-119.4062013,0
"11397","ST. MICHAELS HOME FOR THE ELDERLY","GLENDORA",34.107714,-117.844652,1
"11398","ST. PANTELEIMON ELDERCARE","ESCONDIDO",33.1513713,-117.0737101,1
"11399","ST. PAUL'S HOME CARE II","SIMI VALLEY",34.2652362,-118.7690914,1
"11400","ST. PAUL'S HOME FOR THE ELDERLY, INC.","GLENDORA",34.1153082,-117.8623783,1
"11401","ST. PAUL'S PLAZA","CHULA VISTA",32.6234938,-116.9948048,0
"11402","ST. PAUL'S R.C.F.E.","SIMI VALLEY",34.2770765,-118.7181246,1
"11403","ST. REGIS RETIREMENT CENTER, INC.","HAYWARD",37.6682743,-122.0795731,0
"11404","ST. RICHARD PAMPURI","LOS ANGELES",34.0337303,-118.3095608,0
"11405","ST. SIMON HOME","YORBA LINDA",33.8947545,-117.7801937,1
"11406","ST. SIMON HOME II","YORBA LINDA",33.891746,-117.786766,1
"11407","ST. THERESE CARE HOME II","UNION CITY",37.5891283,-122.0388404,1
"11408","ST. THERESE HOME FOR THE ELDERLY","SAN DIMAS",34.1237685,-117.8185115,1
"11409","ST. THERESE HOMES, INC.","SAN MARTIN",37.0541732,-121.6067112,1
"11410","ST. THERESE RESIDENTAL CARE II","BUENA PARK",33.8131,-118.021795,1
"11411","ST. THERESE RESIDENTIAL CARE","CYPRESS",33.8267869,-118.0286812,1
"11412","ST. THERESE RESIDENTIAL CARE","LANCASTER",34.6702306,-118.1749716,1
"11413","ST. THOMAS RETIREMENT CENTER","TURLOCK",37.5197709,-120.8320744,0
"11414","SUDI PENSION HOME","THOUSAND OAKS",34.190649,-118.8723027,1
"11415","SUE'S CARE HOME","PORTERVILLE",36.0897989,-119.0505382,1
"11416","SUE'S SENIOR CARE","SANTA ROSA",NA,NA,1
"11417","SUGAR MAPLE CARE HOME","CITRUS HEIGHTS",38.6882182,-121.2712146,1
"11418","SUMMER'S RESIDENTIAL CARE HOME","SACRAMENTO",38.645759,-121.4663725,1
"11419","SUMMER DREAM ASSISTED LIVING II","RANCHO CUCAMONGA",34.1190192,-117.6020263,1
"11420","SUMMER HILL REST HOME II","SAN MARCOS",33.1539447,-117.2087509,1
"11421","SUMMER HOUSE","PALM SPRINGS",33.847615,-116.5177565,1
"11422","SUMMER HOUSE AT LADERA HEIGHTS","LOS ANGELES",33.984832,-118.3623598,1
"11423","SUMMER PLACE","EL CAJON",32.8204488,-116.9457492,1
"11424","SUMMER SPRINGS BOARD & CARE","BAKERSFIELD",35.2997796,-119.0653164,1
"11425","SUMMER WIND, THE","CLAREMONT",34.119882,-117.743722,1
"11426","SUMMERFIELD CARE HOME","SANTA ROSA",38.4396274,-122.6606843,1
"11427","SUMMERFIELD SENIOR LIVING","YUBA CITY",39.147061,-121.6186125,0
"11428","SUMMERLAND MANOR","TORRANCE",33.8699223,-118.3260099,1
"11429","SUMMERSET ASSISTED LIVING","RANCHO CORDOVA",38.614157,-121.2725158,0
"11430","SUMMERSET HOME","SAN JOSE",37.242225,-121.9094272,1
"11431","SUMMERSET LINCOLN ASSISTED LIVING AND MEMORY CARE","LINCOLN",38.8892311,-121.2901248,0
"11432","SUMMERWIND MANOR","TORRANCE",33.8315349,-118.3418956,1
"11433","SUMMERWIND MANOR VII","TORRANCE",33.83509,-118.330698,1
"11434","SUMMIT HILLS I","BAKERSFIELD",35.395168,-118.925867,1
"11435","SUMMIT HILLS II","BAKERSFIELD",35.393452,-118.9285562,1
"11436","SUMMIT PEAKS CARE HOME","BRENTWOOD",37.9516587,-121.7362394,1
"11437","SUMMIT PEAKS CARE HOME II","BRENTWOOD",37.9457417,-121.7322364,1
"11438","SUMMIT VIEW ASSISTED LIVING","ORANGE",33.827528,-117.822483,1
"11439","SUMMIT VIEW HOME CARE","DIAMOND BAR",34.020193,-117.7915861,1
"11440","SUN AND SEA ASSISTED LIVING","IMPERIAL BEACH",32.5832492,-117.1184092,0
"11441","SUN CARE HOMES","NORTHRIDGE",34.2222575,-118.5414217,1
"11442","SUN CITY GARDENS","SUN CITY",33.7077053,-117.1882985,0
"11443","SUN OAK ASSISTED LIVING","CITRUS HEIGHTS",38.6983025,-121.2699059,0
"11444","SUN TERRACE HOUSE","CONCORD",38.0019256,-122.0300374,1
"11445","SUN TREE HOME","ROSEVILLE",38.7230563,-121.2701212,1
"11446","SUNBEAM HOME CARE #2","SAN DIEGO",32.785274,-117.094734,1
"11447","SUNBLAZE HOME CARE","BAKERSFIELD",35.306988,-119.1037044,1
"11448","SUNBROOK RESIDENTIAL CARE","LA QUINTA",33.7332448,-116.2688551,1
"11449","SUNDANCE VILLA INC.","NOVATO",38.0886402,-122.5670258,1
"11450","SUNDIAL ASSISTED LIVING","REDDING",40.6009976,-122.3713539,0
"11451","SUNFLOWER'S HOME","CITRUS HEIGHTS",38.7195991,-121.2728223,1
"11452","SUNFLOWER CARE HOME","SUNNYVALE",37.3569213,-122.0382804,1
"11453","SUNFLOWER COTTAGE","COVINA",34.1022021,-117.8458299,0
"11454","SUNFLOWER GARDENS","SANTA ANA",33.6970323,-117.9045689,0
"11455","SUNFLOWER LIVING","GARDEN GROVE",33.7860204,-117.970241,1
"11456","SUNFLOWER PLACE RCFE CORP","LITTLEROCK",34.5740369,-117.9512643,1
"11457","SUNGARDEN TERRACE","LEMON GROVE",32.727732,-117.0254984,0
"11458","SUNGARDEN VILLA I","CITRUS HEIGHTS",38.7036156,-121.2500767,1
"11459","SUNGARDEN VILLA II","CITRUS HEIGHTS",38.7039047,-121.24963,1
"11460","SUNLAND LIVING","GRANADA HILLS",NA,NA,1
"11461","SUNLIT GARDENS ASSISTED LIVING","ALTA LOMA",34.1328595,-117.600084,0
"11462","SUNNY BEACH VILLA","SACRAMENTO",38.6110201,-121.3885692,1
"11463","SUNNY CARE HOME","CONCORD",37.9580372,-121.9659588,1
"11464","SUNNY CREST GUEST HOME # 1","BUENA PARK",33.8453068,-118.0255616,1
"11465","SUNNY CREST GUEST HOME #2","FULLERTON",33.8636547,-117.9668144,1
"11466","SUNNY CREST GUEST HOME #3","BUENA PARK",33.885695,-117.988771,1
"11467","SUNNY DAYS CARE","SAN RAMON",37.7433268,-121.9445583,1
"11468","SUNNY DAYS ELDER CARE","ELK GROVE",38.4147394,-121.3352295,1
"11469","SUNNY DAYS HOME CARE 1","FOUNTAIN VALLEY",33.694729,-117.963793,1
"11470","SUNNY DAYS HOME CARE 2","HUNTINGTON BEACH",33.6735077,-117.9650532,1
"11471","SUNNY GARDEN","FRESNO",36.8323622,-119.7355114,1
"11472","SUNNY HILL HOME CARE","EL DORADO HILLS",38.673507,-121.0883623,1
"11473","SUNNY HILL HOME CARE II","FOLSOM",38.6455751,-121.178437,1
"11474","SUNNY HILLS ASSISTED LIVING (MEMORY CARE)","LOS ANGELES",34.0596858,-118.3820739,0
"11475","SUNNY HILLS HOMES","LAGUNA HILLS",33.601108,-117.686716,1
"11476","SUNNY HILLS VILLA ELDER CARE HOME","LAGUNA HILLS",NA,NA,1
"11477","SUNNY ORCHARD PLACE","SUNNYVALE",37.3564167,-122.0457933,1
"11478","SUNNY PLACE OF STOCKTON","STOCKTON",38.0044366,-121.3205941,0
"11479","SUNNY RIDGE MANOR HOME","FULLERTON",33.882466,-117.9710259,1
"11480","SUNNY RIDGE MANOR HOME II","LA HABRA",33.915681,-117.940309,1
"11481","SUNNY ROSE GLEN","MENIFEE",33.6905909,-117.1878334,0
"11482","SUNNY SIDE CARE HOME","ROCKLIN",38.7787779,-121.230662,1
"11483","SUNNY SLOPES AT ST. AGNES HOME II","LA HABRA",33.918763,-117.97549,1
"11484","SUNNYCREST SENIOR LIVING","FULLERTON",33.8927374,-117.932369,0
"11485","SUNNYHILL GUEST HOME","FALLBROOK",33.3914669,-117.231299,1
"11486","SUNNYMEAD HOME CARE","MORENO VALLEY",33.9663142,-117.238639,1
"11487","SUNNYSIDE GARDENS","SUNNYVALE",37.3816245,-122.0466309,0
"11488","SUNNYSIDE GUEST HOME","EL MONTE",34.0813352,-118.0053419,1
"11489","SUNNYSIDE RES. ASSIST. LIVING FOR THE ELDERLY, LLC","SUN VALLEY",34.2367001,-118.402583,1
"11490","SUNNYSIDE RETIREMENT CENTER","TORRANCE",33.8193924,-118.2908168,0
"11491","SUNNYVALE","GARDEN GROVE",33.7943599,-117.980139,1
"11492","SUNNYVALE CARE HOME","WALNUT CREEK",NA,NA,1
"11493","SUNNYVALE CARE HOME II","WALNUT CREEK",37.9294134,-122.0715166,1
"11494","SUNOL CREEK MEMORY CARE","PLEASANTON",37.6456784,-121.8809081,0
"11495","SUNRISE ASSISTED LIVING AT ALTA LOMA","RANCHO CUCAMONGA",34.1210662,-117.5977313,0
"11496","SUNRISE ASSISTED LIVING AT BONITA","CHULA VISTA",32.6491257,-117.0527574,0
