Type,Name,Administrator,Address,City,State,Zip,County.Name,Capacity,License.First.Date,Status,Location,Lat,Long
RESIDENTIAL CARE ELDERLY,PALM SPRINGS ELDERCARE HOME II,"MALAGAR JR, THEODORE F.",677 S HIGHLAND DR,PALM SPRINGS,CA,92264,RIVERSIDE,6,5/19/2006,LICENSED,"677 S HIGHLAND DR, PALM SPRINGS, CA92264",33.8127245,-116.5091431
RESIDENTIAL CARE ELDERLY,PALM SPRINGS RETIREMENT HOME,"PELEN, EDNA M.",627 HIGHLAND DRIVE,PALM SPRINGS,CA,92264,RIVERSIDE,9,12/10/1996,LICENSED,"627 HIGHLAND DRIVE, PALM SPRINGS, CA92264",33.8135573,-116.5091213
RESIDENTIAL CARE ELDERLY,PALM SPRINGS RETIREMENT HOME II,EDNA MALAGAR-PELEN,670 HIGHLAND DR,PALM SPRINGS,CA,92264,RIVERSIDE,6,8/28/2009,LICENSED,"670 HIGHLAND DR, PALM SPRINGS, CA92264",33.8127457,-116.5086022
RESIDENTIAL CARE ELDERLY,PALM TREE CARE HOME,"WANG, LISA",712 MCLAUGHLIN STREET,RICHMOND,CA,94805,CONTRA COSTA,6,12/24/2014,LICENSED,"712 MCLAUGHLIN STREET, RICHMOND, CA94805",37.9413082,-122.326428
RESIDENTIAL CARE ELDERLY,PALM TREE COURTYARD,JOSEPH TABURAZA,550 DEAN STREET,HAYWARD,CA,94541,ALAMEDA,15,2/1/2005,LICENSED,"550 DEAN STREET, HAYWARD, CA94541",37.6653633,-122.087283
RESIDENTIAL CARE ELDERLY,PALM VALLEY CARE FACILITY,WINIFREDA SICAT,8700 MILO COURT,ELK GROVE,CA,95624,SACRAMENTO,6,4/21/1997,LICENSED,"8700 MILO COURT, ELK GROVE, CA95624",38.4133742,-121.3806464
RESIDENTIAL CARE ELDERLY,PALM VALLEY CARE HOME IV,"GATCHALIAN, AURORA",8720 THETFORD COURT,ELK GROVE,CA,95624,SACRAMENTO,6,5/30/2008,LICENSED,"8720 THETFORD COURT, ELK GROVE, CA95624",38.4148713,-121.3813469
RESIDENTIAL CARE ELDERLY,PALM VALLEY CARE HOME V,NICHOLAS PADUA,8708 THETFORD COURT,ELK GROVE,CA,95624,SACRAMENTO,6,9/14/2012,LICENSED,"8708 THETFORD COURT, ELK GROVE, CA95624",38.414913,-121.3822488
RESIDENTIAL CARE ELDERLY,PALM VALLEY CARE HOME VI,GERWIN SICAT,8644 BANFF VISTA DRIVE,ELK GROVE,CA,95624,SACRAMENTO,6,8/4/2014,LICENSED,"8644 BANFF VISTA DRIVE, ELK GROVE, CA95624",38.4126736,-121.3850472
RESIDENTIAL CARE ELDERLY,PALM VALLEY CARE III,AURORA MAIGUE,8725 THETFORD COURT,ELK GROVE,CA,95624,SACRAMENTO,6,1/28/2003,LICENSED,"8725 THETFORD COURT, ELK GROVE, CA95624",38.4152796,-121.3810325
RESIDENTIAL CARE ELDERLY,PALM VALLEY CARE #2,MERCEDITAS GALITO,8701 MILO COURT,ELK GROVE,CA,95624,SACRAMENTO,6,8/10/1998,LICENSED,"8701 MILO COURT, ELK GROVE, CA95624",38.4137106,-121.380643
RESIDENTIAL CARE ELDERLY,PALM VILLAS,"SNEPER, GARRY",1931 WOODSIDE ROAD,REDWOOD CITY,CA,94061,SAN MATEO,49,4/22/2009,LICENSED,"1931 WOODSIDE ROAD, REDWOOD CITY, CA94061",37.4507488,-122.2299042
RESIDENTIAL CARE ELDERLY,"PALM VILLAS, CAMPBELL","SNEPER, GARRY",3333 SOUTH BASCOM AVENUE,CAMPBELL,CA,95008,SANTA CLARA,48,8/3/2012,LICENSED,"3333 SOUTH BASCOM AVENUE, CAMPBELL, CA95008",37.2646394,-121.9432532
RESIDENTIAL CARE ELDERLY,PALMCREST GRAND RESIDENCE,"STREICHER, RACHEL",3503 CEDAR AVENUE,LONG BEACH,CA,90807,LOS ANGELES,262,3/14/2016,LICENSED,"3503 CEDAR AVENUE, LONG BEACH, CA90807",33.8208814,-118.1953449
RESIDENTIAL CARE ELDERLY,PALMDALE COURT CARE HOME,EMMA RUTH C. ARANDA,37656 SIMI STREET,PALMDALE,CA,93552,LOS ANGELES,6,7/1/1998,LICENSED,"37656 SIMI STREET, PALMDALE, CA93552",34.5667897,-118.0141817
RESIDENTIAL CARE ELDERLY,"PALMDALE SENIOR VILLA, LLC",JOJOMAURELI B. SALAMERO,38719 37TH STREET EAST,PALMDALE,CA,93550,LOS ANGELES,6,5/18/2012,LICENSED,"38719 37TH STREET EAST, PALMDALE, CA93550",34.5860282,-118.063718
RESIDENTIAL CARE ELDERLY,PALMERA CARE HOME,"COSTEA, ANDREI",7748 BLACK SAND WAY,ANTELOPE,CA,95843,SACRAMENTO,6,10/7/2008,LICENSED,"7748 BLACK SAND WAY, ANTELOPE, CA95843",38.7097383,-121.3550718
RESIDENTIAL CARE ELDERLY,"PALMS AT BONAVENTURE ASSISTED LIVING, THE",BRANDY MCCAULEY,111 N. WELLS ROAD,VENTURA,CA,93004,VENTURA,121,7/19/2006,LICENSED,"111 N. WELLS ROAD, VENTURA, CA93004",34.2955991,-119.163399
RESIDENTIAL CARE ELDERLY,"PALMS AT LA QUINTA, THE","GOLZE, RYAN",45160 SEELY DRIVE,LA QUINTA,CA,92253,RIVERSIDE,120,9/1/2016,LICENSED,"45160 SEELY DRIVE, LA QUINTA, CA92253",33.7193417,-116.2915943
RESIDENTIAL CARE ELDERLY,PALO ALTO COMMONS,"JORDAN, SUE",4075 EL CAMINO WAY,PALO ALTO,CA,94306,SANTA CLARA,250,4/30/1999,LICENSED,"4075 EL CAMINO WAY, PALO ALTO, CA94306",37.4153315,-122.1264328
RESIDENTIAL CARE ELDERLY,PALO ALTO RESIDENTIAL CARE HOME,"MARTINEZ, SHARON DOMINGO",269 W. PALO ALTO AVENUE,FRESNO,CA,93704,FRESNO,6,5/10/2012,LICENSED,"269 W. PALO ALTO AVENUE, FRESNO, CA93704",36.8331117,-119.7963593
RESIDENTIAL CARE ELDERLY,PALOMINO RESIDENTIAL CARE,AMANDA PALOMINO,1400 PIEDRA WAY,MONTEREY PARK,CA,91754,LOS ANGELES,6,7/23/2015,LICENSED,"1400 PIEDRA WAY, MONTEREY PARK, CA91754",34.0456502,-118.1353959
RESIDENTIAL CARE ELDERLY,"PALOS VERDES VILLA, LLC",SETH BIENSTOCK,29661 S. WESTERN AVE,RANCHO PALOS VERDES,CA,90275,LOS ANGELES,116,8/13/1998,LICENSED,"29661 S. WESTERN AVE, RANCHO PALOS VERDES, CA90275",33.7469935,-118.3107109
RESIDENTIAL CARE ELDERLY,PANAMA HOUSE ASSISTED LIVING,KATHRINE PARSONS,278 PANAMA STREET,CHICO,CA,95973,BUTTE,6,2/27/2008,LICENSED,"278 PANAMA STREET, CHICO, CA95973",39.7601479,-121.859876
RESIDENTIAL CARE ELDERLY,PANORAMA,"AGRIAM, EVELYN B.",68-285 ENCINITAS RD.,CATHEDRAL CITY,CA,92234,RIVERSIDE,6,10/20/1993,LICENSED,"68-285 ENCINITAS RD., CATHEDRAL CITY, CA92234",NA,NA
RESIDENTIAL CARE ELDERLY,PAR PLACE SENIOR LIVING,"SANCHEZ, GERALDINE",2407 PAR PLACE,ROCKLIN,CA,95677,PLACER,6,7/15/2013,LICENSED,"2407 PAR PLACE, ROCKLIN, CA95677",38.7924537,-121.2573049
RESIDENTIAL CARE ELDERLY,PARADISE,"RAFIA, BAHMAN",1931 PREUSS ROAD,LOS ANGELES,CA,90034,LOS ANGELES,6,9/18/2017,LICENSED,"1931 PREUSS ROAD, LOS ANGELES, CA90034",34.0434119,-118.386025
RESIDENTIAL CARE ELDERLY,PARADISE CARE CENTER LLC,"RAMOS, BRENDA",4430 ALTA VERDE AVENUE,BAKERSFIELD,CA,93307,KERN,6,6/13/2017,LICENSED,"4430 ALTA VERDE AVENUE, BAKERSFIELD, CA93307",35.3611855,-118.9538076
RESIDENTIAL CARE ELDERLY,PARADISE CARE HOME,"ZHAO, PING JING",1615 MIRAMONTE AVENUE,MOUNTAIN VIEW,CA,94040,SANTA CLARA,6,4/23/2001,LICENSED,"1615 MIRAMONTE AVENUE, MOUNTAIN VIEW, CA94040",37.376674,-122.086653
RESIDENTIAL CARE ELDERLY,PARADISE FOR THE ELDERLY,LIVIA POPA,12141 GILBERT STREET,GARDEN GROVE,CA,92841,ORANGE,6,4/25/2005,LICENSED,"12141 GILBERT STREET, GARDEN GROVE, CA92841",33.7863096,-117.967748
RESIDENTIAL CARE ELDERLY,PARADISE FOR THE ELDERLY #1,RENU MADAHAR,525 N. CAROUSEL PL.,ANAHEIM,CA,92806,ORANGE,6,5/21/2014,LICENSED,"525 N. CAROUSEL PL., ANAHEIM, CA92806",33.846669,-117.8742331
RESIDENTIAL CARE ELDERLY,PARADISE FOR THE ELDERLY #2,"MADAHAR, RENU",8568 BAKER AVE,RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,6,8/18/2017,LICENSED,"8568 BAKER AVE, RANCHO CUCAMONGA, CA91730",34.0981106,-117.620122
RESIDENTIAL CARE ELDERLY,PARADISE GARDEN GUEST HOME,TERESITA DAMICOG,13392 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,ORANGE,6,2/13/2003,LICENSED,"13392 GARDEN GROVE BLVD, GARDEN GROVE, CA92843",33.7743145,-117.8988736
RESIDENTIAL CARE ELDERLY,PARADISE GARDENS,"BODEN, LINDA",15318 LILA ROSE CT.,BAKERSFIELD,CA,93314,KERN,6,6/13/2014,LICENSED,"15318 LILA ROSE CT., BAKERSFIELD, CA93314",35.3823256,-119.1726274
RESIDENTIAL CARE ELDERLY,PARADISE GARDENS CARE HOME,"LISING, ARSENIA E.",686 MINERT ROAD,WALNUT CREEK,CA,94598,CONTRA COSTA,6,5/26/2004,LICENSED,"686 MINERT ROAD, WALNUT CREEK, CA94598",37.9369099,-122.0402132
RESIDENTIAL CARE ELDERLY,PARADISE GARDENS CARE HOME II,"LISING, ARSENIA E.",197 LOS CERROS AVENUE,WALNUT CREEK,CA,94598,CONTRA COSTA,6,12/27/2005,LICENSED,"197 LOS CERROS AVENUE, WALNUT CREEK, CA94598",37.914919,-122.0373348
RESIDENTIAL CARE ELDERLY,PARADISE GUEST RANCH,"VASQUEZ, CONNIE",19150 KRIS ROAD,SKY VALLEY,CA,92241,RIVERSIDE,6,4/15/1991,LICENSED,"19150 KRIS ROAD, SKY VALLEY, CA92241",NA,NA
RESIDENTIAL CARE ELDERLY,PARADISE HILLS HOME CARE FOR THE ELDERLY,MELENDRE DE LARA,663 BRIGHTON WAY,LIVERMORE,CA,94551,ALAMEDA,6,11/25/2014,LICENSED,"663 BRIGHTON WAY, LIVERMORE, CA94551",37.6892962,-121.7921251
RESIDENTIAL CARE ELDERLY,PARADISE HILLS SENIORS HOME,"OPALEC, LILIA",5907 BATAAN CIRCLE,SAN DIEGO,CA,92139,SAN DIEGO,6,4/25/1979,LICENSED,"5907 BATAAN CIRCLE, SAN DIEGO, CA92139",32.6830225,-117.0668186
RESIDENTIAL CARE ELDERLY,PARADISE HOME,"MARTINEZ, AGNES",34156 ALBACETE AVENUE,MURRIETA,CA,92563,RIVERSIDE,6,5/25/2006,LICENSED,"34156 ALBACETE AVENUE, MURRIETA, CA92563",33.6238791,-117.1629879
RESIDENTIAL CARE ELDERLY,PARADISE HOME CARE,"INOCENCIO, REMEDIOS",4478 SAN JOAQUIN STREET,OCEANSIDE,CA,92057,SAN DIEGO,6,1/11/2007,LICENSED,"4478 SAN JOAQUIN STREET, OCEANSIDE, CA92057",33.2449043,-117.3158149
RESIDENTIAL CARE ELDERLY,PARADISE HOME II,AGNES R MARTINEZ,34036 ALBACETE AVE,MURRIETA,CA,92563,RIVERSIDE,6,4/6/2007,LICENSED,"34036 ALBACETE AVE, MURRIETA, CA92563",33.6261491,-117.1630029
RESIDENTIAL CARE ELDERLY,PARADISE HOME & GARDEN,RAFAEL & JOSEPHINE TEEHANK,26761 CARRANZA DRIVE,MISSION VIEJO,CA,92691,ORANGE,6,12/3/2010,LICENSED,"26761 CARRANZA DRIVE, MISSION VIEJO, CA92691",33.6067349,-117.6632991
RESIDENTIAL CARE ELDERLY,PARADISE LIVING,JUDITH GONI,8655 MOONEY RD.,GRANITE BAY,CA,95746,PLACER,6,3/8/2006,LICENSED,"8655 MOONEY RD., GRANITE BAY, CA95746",38.7415739,-121.1577763
RESIDENTIAL CARE ELDERLY,PARADISE MANOR,"MIGUEL, LYNDA",1645 PEACHWOOD DRIVE,SAN JOSE,CA,95132,SANTA CLARA,6,2/19/1998,LICENSED,"1645 PEACHWOOD DRIVE, SAN JOSE, CA95132",37.3978186,-121.8727035
RESIDENTIAL CARE ELDERLY,PARADISE MANOR 4,"MIGUEL, LYNDA",19161 MURIEL LANE,CUPERTINO,CA,95014,SANTA CLARA,6,5/22/2001,LICENSED,"19161 MURIEL LANE, CUPERTINO, CA95014",37.31881,-122.007663
RESIDENTIAL CARE ELDERLY,PARADISE QUALITY GUEST HOME,"AFALLA, BEATRIZ L.",3428 PAGEANT DRIVE,SACRAMENTO,CA,95826,SACRAMENTO,6,6/14/2004,LICENSED,"3428 PAGEANT DRIVE, SACRAMENTO, CA95826",38.5530602,-121.3559333
RESIDENTIAL CARE ELDERLY,PARADISE QUALITY GUEST HOME II,BEATRIZ L. AFALLA,3432 PAGEANT DIRVE,SACRAMENTO,CA,95826,SACRAMENTO,6,12/28/2007,LICENSED,"3432 PAGEANT DIRVE, SACRAMENTO, CA95826",NA,NA
RESIDENTIAL CARE ELDERLY,PARADISE RCFE INC. ACACIA FACILITY,"MOGHADAM-YEKTA, FATTANEH",1937 ACACIA LANE,FALLBROOK,CA,92028,SAN DIEGO,6,11/16/2012,LICENSED,"1937 ACACIA LANE, FALLBROOK, CA92028",33.337629,-117.217672
RESIDENTIAL CARE ELDERLY,PARADISE RESIDENTIAL CARE FACILITY,FATTANEH MOGHADAM-YEKTA,1581 SYCAMORE DR,FALLBROOK,CA,92028,SAN DIEGO,6,1/27/2005,LICENSED,"1581 SYCAMORE DR, FALLBROOK, CA92028",33.3296067,-117.227596
RESIDENTIAL CARE ELDERLY,PARADISE RESIDENTIAL HOME,NOEMI FIGUEROA,546 N. WRIGHTWOOD DRIVE,ORANGE,CA,92869,ORANGE,6,1/21/2005,LICENSED,"546 N. WRIGHTWOOD DRIVE, ORANGE, CA92869",33.795924,-117.808984
RESIDENTIAL CARE ELDERLY,PARADISE RESIDENTIAL SENIOR CARE,ROSA ANGELICA REYES,24246 CASTILLA LANE,MISSION VIEJO,CA,92691,ORANGE,6,4/22/2011,LICENSED,"24246 CASTILLA LANE, MISSION VIEJO, CA92691",33.6107806,-117.6701255
RESIDENTIAL CARE ELDERLY,PARADISE RESIDENTIAL SENIOR CARE 2,ROSA A. REYES,24262 TWIG STREET,LAKE FOREST,CA,92630,ORANGE,6,2/14/2012,LICENSED,"24262 TWIG STREET, LAKE FOREST, CA92630",33.610338,-117.6932331
RESIDENTIAL CARE ELDERLY,PARADISE RESIDENTIAL SENIOR CARE 3,ROSA ANGELINA REYES,25676 MINOA DRIVE,MISSION VIEJO,CA,92691,ORANGE,4,10/11/2013,LICENSED,"25676 MINOA DRIVE, MISSION VIEJO, CA92691",33.605658,-117.682271
RESIDENTIAL CARE ELDERLY,PARADISE RESIDENTIAL SENIOR CARE 4,ROSA ANGELICA REYES,24102 ADONIS STREET,MISSION VIEJO,CA,92691,ORANGE,6,8/28/2014,LICENSED,"24102 ADONIS STREET, MISSION VIEJO, CA92691",33.611942,-117.6843761
RESIDENTIAL CARE ELDERLY,PARADISE SENIOR HOME,ILUMINADA CASTILLO PALACIO,26762 CARLOTA DRIVE,MISSION VIEJO,CA,92691,ORANGE,5,6/11/2007,LICENSED,"26762 CARLOTA DRIVE, MISSION VIEJO, CA92691",33.6149928,-117.6635476
RESIDENTIAL CARE ELDERLY,PARADISE SENIOR LIVING -1,ANGELA ANGLE APOYAN,8435 AURA AVENUE,NORTHRIDGE,CA,91324,LOS ANGELES,6,12/3/2014,LICENSED,"8435 AURA AVENUE, NORTHRIDGE, CA91324",34.223659,-118.554921
RESIDENTIAL CARE ELDERLY,PARADISE VALLEY CARE,KARA FREEL-SPARKS,9525 GALLINA COURT,ATASCADERO,CA,93422,SAN LUIS OBISPO,15,4/15/2013,LICENSED,"9525 GALLINA COURT, ATASCADERO, CA93422",35.476844,-120.7085645
RESIDENTIAL CARE ELDERLY,PARADISE VALLEY RESIDENTIAL CARE HOME,"GADIA, EDWARD",524 AMERICANO WAY,FAIRFIELD,CA,94533,SOLANO,6,11/8/2005,LICENSED,"524 AMERICANO WAY, FAIRFIELD, CA94533",38.2879446,-122.0286742
RESIDENTIAL CARE ELDERLY,PARADISE VALLEY RESIDENTIAL CARE HOME #2,"GADIA, EDWARD & LOURDES",3204 ARROYO DRIVE,FAIRFIELD,CA,94533,SOLANO,6,3/4/2013,LICENSED,"3204 ARROYO DRIVE, FAIRFIELD, CA94533",38.2881379,-122.0252726
RESIDENTIAL CARE ELDERLY,PARADISE VILLA,VICKI HEADY,2177 17TH AVENUE,SANTA CRUZ,CA,95062,SANTA CRUZ,58,1/30/2007,LICENSED,"2177 17TH AVENUE, SANTA CRUZ, CA95062",36.9819604,-121.9817885
RESIDENTIAL CARE ELDERLY,PARADISE VILLA,VICKI HEADY,2177 17TH AVENUE,SANTA CRUZ,CA,95062,SANTA CRUZ,58,5/8/2017,LICENSED,"2177 17TH AVENUE, SANTA CRUZ, CA95062",36.9819604,-121.9817885
RESIDENTIAL CARE ELDERLY,"PARADISE VILLA SENIOR CARE, LLC",KONAH DOLO,836 SAN SIMEON DRIVE,CONCORD,CA,94518,CONTRA COSTA,6,9/20/2013,LICENSED,"836 SAN SIMEON DRIVE, CONCORD, CA94518",37.9449028,-122.0195871
RESIDENTIAL CARE ELDERLY,PARAISO GARDENS,BERNADETTE O'SHEA,217 PARAISO DRIVE,DANVILLE,CA,94526,CONTRA COSTA,6,6/25/2014,LICENSED,"217 PARAISO DRIVE, DANVILLE, CA94526",37.8061516,-121.9843189
RESIDENTIAL CARE ELDERLY,PARAMOUNT COURT SENIOR LIVING,"PRINGLE, WILLIAM",3791 CROWELL ROAD,TURLOCK,CA,95382,STANISLAUS,100,9/5/2014,LICENSED,"3791 CROWELL ROAD, TURLOCK, CA95382",37.5256274,-120.8633546
RESIDENTIAL CARE ELDERLY,PARAMOUNT HOUSE SENIOR LIVING,"EACHUS, CYNTHIA WOODS",2061 PEABODY RD,VACAVILLE,CA,95687,SOLANO,95,2/22/2010,LICENSED,"2061 PEABODY RD, VACAVILLE, CA95687",38.3341636,-121.968925
RESIDENTIAL CARE ELDERLY,PARK AVENUE CARE HOME 2,"CAMACLANG, ALBERTINA",1616 ELEANOR DRIVE,SAN MATEO,CA,94402,SAN MATEO,6,6/12/2008,LICENSED,"1616 ELEANOR DRIVE, SAN MATEO, CA94402",37.5566974,-122.3082183
RESIDENTIAL CARE ELDERLY,PARK GALE GUEST HOME,"TOLENTINO, SOLEDAD T",4760 W. 123RD STREET,HAWTHORNE,CA,90250,LOS ANGELES,14,12/18/1992,LICENSED,"4760 W. 123RD STREET, HAWTHORNE, CA90250",33.921227,-118.3604152
RESIDENTIAL CARE ELDERLY,"PARK GROVE, THE","MARCOS, SISENANDO M JR",338 MARGARITA AVE,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,6,12/22/2016,LICENSED,"338 MARGARITA AVE, SAN LUIS OBISPO, CA93401",35.2566717,-120.6636812
RESIDENTIAL CARE ELDERLY,"PARK LANE, THE","HAHKLOTUBBE, PHILIP DAVID",200 GLENWOOD CIR,MONTEREY,CA,93940,MONTEREY,125,2/23/2010,LICENSED,"200 GLENWOOD CIR, MONTEREY, CA93940",36.5847938,-121.8882515
RESIDENTIAL CARE ELDERLY,"PARK MANOR HOMES, LLC","EMPIG, ELISA",869 HUMBOLDT AVENUE,RICHMOND,CA,94805,CONTRA COSTA,6,9/12/2006,LICENSED,"869 HUMBOLDT AVENUE, RICHMOND, CA94805",37.9461127,-122.3259439
RESIDENTIAL CARE ELDERLY,"PARK MANOR HOMES, LLC","SANTOS-SIEGEL, CARMEN",5123 ESMOND AVENUE,RICHMOND,CA,94805,CONTRA COSTA,6,9/12/2006,LICENSED,"5123 ESMOND AVENUE, RICHMOND, CA94805",37.9464416,-122.3275187
RESIDENTIAL CARE ELDERLY,PARK MERCED,"MARCHINI, AMIE",3050 M STREET,MERCED,CA,95348,MERCED,125,3/8/2011,LICENSED,"3050 M STREET, MERCED, CA95348",37.3179324,-120.4771941
RESIDENTIAL CARE ELDERLY,PARK PLACE,DIANA BARNHILL,9435 EL BORDO AVENUE,ATASCADERO,CA,93422,SAN LUIS OBISPO,12,12/9/2008,LICENSED,"9435 EL BORDO AVENUE, ATASCADERO, CA93422",35.467265,-120.641913
RESIDENTIAL CARE ELDERLY,PARK PLAZA,"HOGGAN, BRUCE",620 S. GLASSELL STREET,ORANGE,CA,92866,ORANGE,115,12/6/2001,LICENSED,"620 S. GLASSELL STREET, ORANGE, CA92866",33.7786109,-117.8537203
RESIDENTIAL CARE ELDERLY,PARK PLAZA REST HOME,"JOSEPH, JANICE",4901 PLAZA WAY,RICHMOND,CA,94804,CONTRA COSTA,6,5/16/1990,LICENSED,"4901 PLAZA WAY, RICHMOND, CA94804",37.9245207,-122.3233616
RESIDENTIAL CARE ELDERLY,PARK RANCH RCFE,"KANG, ANGELINE",904 PARK RANCH WAY,SACRAMENTO,CA,95831,SACRAMENTO,6,12/4/2013,LICENSED,"904 PARK RANCH WAY, SACRAMENTO, CA95831",38.4988279,-121.5276103
RESIDENTIAL CARE ELDERLY,"PARK RCFE, THE","MALONE, CATHY",311 GARNSEY AVENUE,BAKERSFIELD,CA,93309,KERN,9,11/8/2013,LICENSED,"311 GARNSEY AVENUE, BAKERSFIELD, CA93309",35.3583799,-119.0466851
RESIDENTIAL CARE ELDERLY,PARK REGENCY HEIGHTS,"ALDRICH, COLEEN",2400 PANCHOY PLACE,LA HABRA HEIGHTS,CA,90631,LOS ANGELES,6,7/19/2000,LICENSED,"2400 PANCHOY PLACE, LA HABRA HEIGHTS, CA90631",33.967806,-117.9590429
RESIDENTIAL CARE ELDERLY,PARK REGENCY RETIREMENT CENTER,AMBER LOPEZ,1750 W. LA HABRA BLVD.,LA HABRA,CA,90631,ORANGE,168,8/30/1994,LICENSED,"1750 W. LA HABRA BLVD., LA HABRA, CA90631",33.9314551,-117.9650046
RESIDENTIAL CARE ELDERLY,PARK TERRACE,JERRY CHURCH,21952 BUENA SUERTE,RCHO STA MARG,CA,92688,ORANGE,230,6/23/2000,LICENSED,"21952 BUENA SUERTE, RCHO STA MARG, CA92688",33.643901,-117.591857
RESIDENTIAL CARE ELDERLY,PARK VENTURA RETIREMENT,STEVE KRIVITSKY,21200 VENTURA BLVD.,WOODLAND HILLS,CA,91364,LOS ANGELES,200,1/23/2008,LICENSED,"21200 VENTURA BLVD., WOODLAND HILLS, CA91364",34.1668663,-118.5952193
RESIDENTIAL CARE ELDERLY,PARK VIEW VILLA,MICHAEL MORAN,351 PARK RANCH PLACE,ESCONDIDO,CA,92025,SAN DIEGO,6,11/18/2011,LICENSED,"351 PARK RANCH PLACE, ESCONDIDO, CA92025",33.0824324,-117.0640493
RESIDENTIAL CARE ELDERLY,PARK VISALIA ASSISTED LIVING,"HURLEY, HELEN",3939 WEST WALNUT AVE,VISALIA,CA,93277,TULARE,123,8/23/2017,LICENSED,"3939 WEST WALNUT AVE, VISALIA, CA93277",36.3122343,-119.3347931
RESIDENTIAL CARE ELDERLY,PARK VISTA AT MORNINGSIDE,SUZANNE NASRATY,2527 BREA BLVD,FULLERTON,CA,92835,ORANGE,70,11/9/1993,LICENSED,"2527 BREA BLVD, FULLERTON, CA92835",33.8978845,-117.9107683
RESIDENTIAL CARE ELDERLY,PARK VISTA SENIOR LIVING 1-1,DAVID BURNHAM,350 ARCTURUS STREET,THOUSAND OAKS,CA,91360,VENTURA,6,7/21/2016,LICENSED,"350 ARCTURUS STREET, THOUSAND OAKS, CA91360",34.2156203,-118.8702196
RESIDENTIAL CARE ELDERLY,PARK VISTA SENIOR LIVING 1-2,CHRISTINE BURNHAM,360 ARCTURUS STREET,THOUSAND OAKS,CA,91360,VENTURA,6,7/21/2016,LICENSED,"360 ARCTURUS STREET, THOUSAND OAKS, CA91360",34.2156045,-118.8700709
RESIDENTIAL CARE ELDERLY,PARK VISTA SENIOR LIVING 1-3,DAVID BURNHAM,370 ARCTURUS STREET,THOUSAND OAKS,CA,91360,VENTURA,6,7/21/2016,LICENSED,"370 ARCTURUS STREET, THOUSAND OAKS, CA91360",34.2155942,-118.8698782
RESIDENTIAL CARE ELDERLY,PARK VISTA SENIOR LIVING 1-4,"BURNHAM, CHRISTINE",380 ARCTURUS STREET,THOUSAND OAKS,CA,91360,VENTURA,6,7/21/2016,LICENSED,"380 ARCTURUS STREET, THOUSAND OAKS, CA91360",34.2156188,-118.8696877
RESIDENTIAL CARE ELDERLY,PARKSIDE CARE HOME,"BONDOC, GRACE L.",2360 33RD AVENUE,SAN FRANCISCO,CA,94116,SAN FRANCISCO,6,8/29/2000,LICENSED,"2360 33RD AVENUE, SAN FRANCISCO, CA94116",37.7431195,-122.4905097
RESIDENTIAL CARE ELDERLY,PARKSIDE MANOR,"NATIVIDAD, MARIBEC",3220 MARILYN COURT,PLEASANTON,CA,94588,ALAMEDA,6,5/23/1991,LICENSED,"3220 MARILYN COURT, PLEASANTON, CA94588",37.6812393,-121.8954057
RESIDENTIAL CARE ELDERLY,PARKSIDE MANOR,"GANZON, CECILIA",50 CADLONI LANE,VALLEJO,CA,94591,SOLANO,17,7/3/1991,LICENSED,"50 CADLONI LANE, VALLEJO, CA94591",38.1235456,-122.224581
RESIDENTIAL CARE ELDERLY,PARKSIDE MANSION ASSISTED LIVING FOR ELDERLY,MARK UY,2789 RAFFERTY RD.,HEMET,CA,92545,RIVERSIDE,102,5/27/2015,LICENSED,"2789 RAFFERTY RD., HEMET, CA92545",33.748729,-117.000822
RESIDENTIAL CARE ELDERLY,PARKSIDE RETIREMENT HOME,M. TAUFIQ ISHAQ,2447 - 19TH AVENUE,SAN FRANCISCO,CA,94116,SAN FRANCISCO,6,11/22/1985,LICENSED,"2447 - 19TH AVENUE, SAN FRANCISCO, CA94116",37.7421686,-122.4759702
RESIDENTIAL CARE ELDERLY,PARKSIDE VILLA II,YUN RHO,300 SOUTH 22ND STREET,SAN JOSE,CA,95116,SANTA CLARA,15,11/29/2013,LICENSED,"300 SOUTH 22ND STREET, SAN JOSE, CA95116",37.341677,-121.864922
RESIDENTIAL CARE ELDERLY,PARKSIDE VILLA III,BYUNG Y. RHO,319 SOUTH 23RD STREET,SAN JOSE,CA,95116,SANTA CLARA,6,5/12/2015,LICENSED,"319 SOUTH 23RD STREET, SAN JOSE, CA95116",37.3416928,-121.86426
RESIDENTIAL CARE ELDERLY,PARKVALE VILLA,"ILIE, ELENA",7405 PARKVALE WAY,CITRUS HEIGHTS,CA,95621,SACRAMENTO,5,6/12/2008,LICENSED,"7405 PARKVALE WAY, CITRUS HEIGHTS, CA95621",38.6998394,-121.3219559
RESIDENTIAL CARE ELDERLY,PARKVIEW CARE HOME,"DIONISIO, LELAND",1325 POTRERO CIRCLE,SUISUN,CA,94585,SOLANO,6,6/1/2007,LICENSED,"1325 POTRERO CIRCLE, SUISUN, CA94585",38.2379581,-121.9961575
RESIDENTIAL CARE ELDERLY,PARKVIEW GARDENS,"WERY, MARK",14203 MIDLAND ROAD,POWAY,CA,92064,SAN DIEGO,6,3/26/2012,LICENSED,"14203 MIDLAND ROAD, POWAY, CA92064",32.9713601,-117.0357829
